route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
40,1#43,1#1528-7,"TERMINI (MA-MB-FS)","25225389",0,"",65357,0,0
40,1#43,1#1528-8,"TERMINI (MA-MB-FS)","25225390",0,"",65357,0,0
A10,1#43,1#1528-9,"PRENESTINA/LARICI","25225393",0,"",51460,0,0
A01,1#43,1#1528-12,"TERMINI (MA-MB-FS)","25225394",0,"",51459,0,0
40,1#43,1#1528-13,"TERMINI (MA-MB-FS)","25225402",0,"",65357,0,0
40,1#43,1#1528-14,"TERMINI (MA-MB-FS)","25225396",0,"",65357,0,0
40,1#43,1#1528-15,"TERMINI (MA-MB-FS)","25225397",0,"",65357,0,0
40,1#43,1#1528-16,"TERMINI (MA-MB-FS)","25225401",0,"",65357,0,0
40,1#43,1#1528-17,"TERMINI (MA-MB-FS)","25225395",0,"",65357,0,0
40,1#43,1#1528-18,"TERMINI (MA-MB-FS)","25225398",0,"",65357,0,0
40,1#43,1#1528-19,"TERMINI (MA-MB-FS)","25225399",0,"",65357,0,0
40,1#43,1#1528-20,"TERMINI (MA-MB-FS)","25225400",0,"",65357,0,0
A10,1#43,1#1528-21,"PRENESTINA/LARICI","25225403",0,"",51460,0,0
A01,1#2,1#1529-2,"TERMINI (MA-MB-FS)","25226043",0,"",51459,0,0
40,1#2,1#1529-3,"TERMINI (MA-MB-FS)","25226044",0,"",65357,0,0
40,1#2,1#1529-4,"TERMINI (MA-MB-FS)","25226045",0,"",65357,0,0
40,1#2,1#1529-5,"TERMINI (MA-MB-FS)","25226046",0,"",65357,0,0
40,1#2,1#1529-6,"TERMINI (MA-MB-FS)","25226047",0,"",65357,0,0
40,1#2,1#1529-7,"TERMINI (MA-MB-FS)","25226048",0,"",65357,0,0
40,1#2,1#1529-8,"TERMINI (MA-MB-FS)","25226049",0,"",65357,0,0
40,1#2,1#1529-9,"TERMINI (MA-MB-FS)","25226054",0,"",65357,0,0
40,1#2,1#1529-10,"TERMINI (MA-MB-FS)","25226055",0,"",65357,0,0
40,1#2,1#1529-11,"TERMINI (MA-MB-FS)","25226056",0,"",65357,0,0
40,1#2,1#1529-12,"TERMINI (MA-MB-FS)","25226057",0,"",65357,0,0
40,1#2,1#1529-13,"TERMINI (MA-MB-FS)","25226058",0,"",65357,0,0
40,1#2,1#1529-14,"TERMINI (MA-MB-FS)","25226059",0,"",65357,0,0
40,1#2,1#1529-15,"TERMINI (MA-MB-FS)","25226060",0,"",65357,0,0
40,1#2,1#1529-16,"TERMINI (MA-MB-FS)","25226061",0,"",65357,0,0
40,1#2,1#1529-17,"TERMINI (MA-MB-FS)","25226050",0,"",65357,0,0
40,1#2,1#1529-18,"TERMINI (MA-MB-FS)","25226051",0,"",65357,0,0
40,1#2,1#1529-19,"TERMINI (MA-MB-FS)","25226052",0,"",65357,0,0
40,1#2,1#1529-20,"TERMINI (MA-MB-FS)","25226053",0,"",65357,0,0
A10,1#2,1#1529-21,"PRENESTINA/LARICI","25226062",0,"",51460,0,0
A01,1#6,1#1530-2,"TERMINI (MA-MB-FS)","26062648",0,"",51459,0,0
40,1#6,1#1530-3,"TERMINI (MA-MB-FS)","26062652",0,"",65357,0,0
40,1#6,1#1530-4,"TERMINI (MA-MB-FS)","26062653",0,"",65357,0,0
40,1#6,1#1530-5,"TERMINI (MA-MB-FS)","26062654",0,"",65357,0,0
40,1#6,1#1530-6,"TERMINI (MA-MB-FS)","26062649",0,"",65357,0,0
40,1#6,1#1530-7,"TERMINI (MA-MB-FS)","26062650",0,"",65357,0,0
40,1#6,1#1530-8,"TERMINI (MA-MB-FS)","26062651",0,"",65357,0,0
A10,1#6,1#1530-9,"PRENESTINA/LARICI","26062655",0,"",51460,0,0
A01,1#6,1#1531-2,"TERMINI (MA-MB-FS)","26062656",0,"",51459,0,0
40,1#6,1#1531-3,"TERMINI (MA-MB-FS)","26062667",0,"",65357,0,0
40,1#6,1#1531-4,"TERMINI (MA-MB-FS)","26062658",0,"",65357,0,0
40,1#6,1#1531-5,"TERMINI (MA-MB-FS)","26062668",0,"",65357,0,0
40,1#6,1#1531-6,"TERMINI (MA-MB-FS)","26062657",0,"",65357,0,0
40,1#6,1#1531-7,"TERMINI (MA-MB-FS)","26062659",0,"",65357,0,0
40,1#6,1#1531-8,"TERMINI (MA-MB-FS)","26062660",0,"",65357,0,0
40,1#6,1#1531-9,"TERMINI (MA-MB-FS)","26062661",0,"",65357,0,0
40,1#6,1#1531-10,"TERMINI (MA-MB-FS)","26062662",0,"",65357,0,0
40,1#6,1#1531-11,"TERMINI (MA-MB-FS)","26062663",0,"",65357,0,0
40,1#6,1#1531-12,"TERMINI (MA-MB-FS)","26062664",0,"",65357,0,0
40,1#6,1#1531-13,"TERMINI (MA-MB-FS)","26062665",0,"",65357,0,0
40,1#6,1#1531-14,"TERMINI (MA-MB-FS)","26062666",0,"",65357,0,0
A10,1#6,1#1531-15,"PRENESTINA/LARICI","26062669",0,"",51460,0,0
A01,1#2,1#1532-2,"TERMINI (MA-MB-FS)","25226063",0,"",51459,0,0
40,1#2,1#1532-3,"TERMINI (MA-MB-FS)","25226064",0,"",65357,0,0
40,1#2,1#1532-4,"TERMINI (MA-MB-FS)","25226065",0,"",65357,0,0
40,1#2,1#1532-5,"TERMINI (MA-MB-FS)","25226066",0,"",65357,0,0
40,1#2,1#1532-6,"TERMINI (MA-MB-FS)","25226072",0,"",65357,0,0
40,1#2,1#1532-7,"TERMINI (MA-MB-FS)","25226073",0,"",65357,0,0
40,1#2,1#1532-8,"TERMINI (MA-MB-FS)","25226074",0,"",65357,0,0
40,1#2,1#1532-9,"TERMINI (MA-MB-FS)","25226075",0,"",65357,0,0
40,1#2,1#1532-10,"TERMINI (MA-MB-FS)","25226076",0,"",65357,0,0
40,1#2,1#1532-11,"TERMINI (MA-MB-FS)","25226077",0,"",65357,0,0
40,1#2,1#1532-12,"TERMINI (MA-MB-FS)","25226078",0,"",65357,0,0
40,1#2,1#1532-13,"TERMINI (MA-MB-FS)","25226067",0,"",65357,0,0
40,1#2,1#1532-14,"TERMINI (MA-MB-FS)","25226068",0,"",65357,0,0
40,1#2,1#1532-15,"TERMINI (MA-MB-FS)","25226069",0,"",65357,0,0
40,1#2,1#1532-16,"TERMINI (MA-MB-FS)","25226070",0,"",65357,0,0
40,1#2,1#1532-17,"TERMINI (MA-MB-FS)","25226071",0,"",65357,0,0
A10,1#2,1#1532-18,"PRENESTINA/LARICI","25226079",0,"",51460,0,0
A01,1#43,1#1533-2,"TERMINI (MA-MB-FS)","25225404",0,"",51459,0,0
40,1#43,1#1533-3,"TERMINI (MA-MB-FS)","25225410",0,"",65357,0,0
40,1#43,1#1533-4,"TERMINI (MA-MB-FS)","25225411",0,"",65357,0,0
40,1#43,1#1533-5,"TERMINI (MA-MB-FS)","25225412",0,"",65357,0,0
40,1#43,1#1533-6,"TERMINI (MA-MB-FS)","25225413",0,"",65357,0,0
40,1#43,1#1533-7,"TERMINI (MA-MB-FS)","25225414",0,"",65357,0,0
40,1#43,1#1533-8,"TERMINI (MA-MB-FS)","25225418",0,"",65357,0,0
40,1#43,1#1533-9,"TERMINI (MA-MB-FS)","25225405",0,"",65357,0,0
40,1#43,1#1533-10,"TERMINI (MA-MB-FS)","25225406",0,"",65357,0,0
40,1#43,1#1533-11,"TERMINI (MA-MB-FS)","25225407",0,"",65357,0,0
40,1#43,1#1533-12,"TERMINI (MA-MB-FS)","25225408",0,"",65357,0,0
40,1#43,1#1533-13,"TERMINI (MA-MB-FS)","25225415",0,"",65357,0,0
40,1#43,1#1533-14,"TERMINI (MA-MB-FS)","25225416",0,"",65357,0,0
40,1#43,1#1533-15,"TERMINI (MA-MB-FS)","25225417",0,"",65357,0,0
40,1#43,1#1533-16,"TERMINI (MA-MB-FS)","25225409",0,"",65357,0,0
A10,1#43,1#1533-17,"PRENESTINA/LARICI","25225419",0,"",51460,0,0
A01,1#47,1#1534-2,"TERMINI (MA-MB-FS)","22503616",0,"",51459,0,0
40,1#47,1#1534-3,"TERMINI (MA-MB-FS)","22503617",0,"",65357,0,0
40,1#47,1#1534-4,"TERMINI (MA-MB-FS)","22503618",0,"",65357,0,0
40,1#47,1#1534-5,"TERMINI (MA-MB-FS)","22503619",0,"",65357,0,0
40,1#47,1#1534-6,"TERMINI (MA-MB-FS)","22503620",0,"",65357,0,0
40,1#47,1#1534-7,"TERMINI (MA-MB-FS)","22503621",0,"",65357,0,0
40,1#47,1#1534-8,"TERMINI (MA-MB-FS)","22503622",0,"",65357,0,0
A10,1#47,1#1534-9,"PRENESTINA/LARICI","22503623",0,"",51460,0,0
A01,1#47,1#1534-12,"TERMINI (MA-MB-FS)","22503624",0,"",51459,0,0
40,1#47,1#1534-13,"TERMINI (MA-MB-FS)","22503625",0,"",65357,0,0
40,1#47,1#1534-14,"TERMINI (MA-MB-FS)","22503626",0,"",65357,0,0
40,1#47,1#1534-15,"TERMINI (MA-MB-FS)","22503627",0,"",65357,0,0
40,1#47,1#1534-16,"TERMINI (MA-MB-FS)","22503628",0,"",65357,0,0
40,1#47,1#1534-17,"TERMINI (MA-MB-FS)","22503629",0,"",65357,0,0
A10,1#47,1#1534-18,"PRENESTINA/LARICI","22503630",0,"",51460,0,0
A01,1#47,1#1535-2,"TERMINI (MA-MB-FS)","22503631",0,"",51459,0,0
40,1#47,1#1535-3,"TERMINI (MA-MB-FS)","22503632",0,"",65357,0,0
40,1#47,1#1535-4,"TERMINI (MA-MB-FS)","22503633",0,"",65357,0,0
40,1#47,1#1535-5,"TERMINI (MA-MB-FS)","22503634",0,"",65357,0,0
40,1#47,1#1535-6,"TERMINI (MA-MB-FS)","22503635",0,"",65357,0,0
40,1#47,1#1535-7,"TERMINI (MA-MB-FS)","22503636",0,"",65357,0,0
40,1#47,1#1535-8,"TERMINI (MA-MB-FS)","22503637",0,"",65357,0,0
A10,1#47,1#1535-9,"PRENESTINA/LARICI","22503638",0,"",51460,0,0
A01,1#47,1#1535-12,"TERMINI (MA-MB-FS)","22503639",0,"",51459,0,0
40,1#47,1#1535-13,"TERMINI (MA-MB-FS)","22503640",0,"",65357,0,0
40,1#47,1#1535-14,"TERMINI (MA-MB-FS)","22503641",0,"",65357,0,0
40,1#47,1#1535-15,"TERMINI (MA-MB-FS)","22503642",0,"",65357,0,0
40,1#47,1#1535-16,"TERMINI (MA-MB-FS)","22503643",0,"",65357,0,0
40,1#47,1#1535-17,"TERMINI (MA-MB-FS)","22503644",0,"",65357,0,0
A10,1#47,1#1535-18,"PRENESTINA/LARICI","22503645",0,"",51460,0,0
A01,1#47,1#1536-2,"TERMINI (MA-MB-FS)","22503646",0,"",51459,0,0
40,1#47,1#1536-3,"TERMINI (MA-MB-FS)","22503647",0,"",65357,0,0
40,1#47,1#1536-4,"TERMINI (MA-MB-FS)","22503648",0,"",65357,0,0
40,1#47,1#1536-5,"TERMINI (MA-MB-FS)","22503649",0,"",65357,0,0
40,1#47,1#1536-6,"TERMINI (MA-MB-FS)","22503650",0,"",65357,0,0
40,1#47,1#1536-7,"TERMINI (MA-MB-FS)","22503651",0,"",65357,0,0
A10,1#47,1#1536-8,"PRENESTINA/LARICI","22503652",0,"",51460,0,0
A01,1#47,1#1536-11,"TERMINI (MA-MB-FS)","22503653",0,"",51459,0,0
40,1#47,1#1536-12,"TERMINI (MA-MB-FS)","22503654",0,"",65357,0,0
40,1#47,1#1536-13,"TERMINI (MA-MB-FS)","22503655",0,"",65357,0,0
40,1#47,1#1536-14,"TERMINI (MA-MB-FS)","22503657",0,"",65357,0,0
40,1#47,1#1536-15,"TERMINI (MA-MB-FS)","22503656",0,"",65357,0,0
A10,1#47,1#1536-16,"PRENESTINA/LARICI","22503658",0,"",51460,0,0
A01,1#47,1#1537-2,"TERMINI (MA-MB-FS)","22503659",0,"",51459,0,0
40,1#47,1#1537-3,"TERMINI (MA-MB-FS)","22503660",0,"",65357,0,0
40,1#47,1#1537-4,"TERMINI (MA-MB-FS)","22503661",0,"",65357,0,0
40,1#47,1#1537-5,"TERMINI (MA-MB-FS)","22503662",0,"",65357,0,0
40,1#47,1#1537-6,"TERMINI (MA-MB-FS)","22503663",0,"",65357,0,0
40,1#47,1#1537-7,"TERMINI (MA-MB-FS)","22503664",0,"",65357,0,0
A10,1#47,1#1537-8,"PRENESTINA/LARICI","22503665",0,"",51460,0,0
A01,1#47,1#1537-11,"TERMINI (MA-MB-FS)","22503666",0,"",51459,0,0
40,1#47,1#1537-12,"TERMINI (MA-MB-FS)","22503667",0,"",65357,0,0
40,1#47,1#1537-13,"TERMINI (MA-MB-FS)","22503668",0,"",65357,0,0
40,1#47,1#1537-14,"TERMINI (MA-MB-FS)","22503669",0,"",65357,0,0
40,1#47,1#1537-15,"TERMINI (MA-MB-FS)","22503670",0,"",65357,0,0
A10,1#47,1#1537-16,"PRENESTINA/LARICI","22503671",0,"",51460,0,0
A01,1#6,1#1538-2,"TERMINI (MA-MB-FS)","26062670",0,"",51459,0,0
40,1#6,1#1538-3,"TERMINI (MA-MB-FS)","26062687",0,"",65357,0,0
40,1#6,1#1538-4,"TERMINI (MA-MB-FS)","26062688",0,"",65357,0,0
40,1#6,1#1538-5,"TERMINI (MA-MB-FS)","26062689",0,"",65357,0,0
40,1#6,1#1538-6,"TERMINI (MA-MB-FS)","26062690",0,"",65357,0,0
40,1#6,1#1538-7,"TERMINI (MA-MB-FS)","26062680",0,"",65357,0,0
40,1#6,1#1538-8,"TERMINI (MA-MB-FS)","26062681",0,"",65357,0,0
40,1#6,1#1538-9,"TERMINI (MA-MB-FS)","26062682",0,"",65357,0,0
40,1#6,1#1538-10,"TERMINI (MA-MB-FS)","26062683",0,"",65357,0,0
40,1#6,1#1538-11,"TERMINI (MA-MB-FS)","26062684",0,"",65357,0,0
40,1#6,1#1538-12,"TERMINI (MA-MB-FS)","26062685",0,"",65357,0,0
40,1#6,1#1538-13,"TERMINI (MA-MB-FS)","26062686",0,"",65357,0,0
40,1#6,1#1538-14,"TERMINI (MA-MB-FS)","26062677",0,"",65357,0,0
40,1#6,1#1538-15,"TERMINI (MA-MB-FS)","26062678",0,"",65357,0,0
40,1#6,1#1538-16,"TERMINI (MA-MB-FS)","26062679",0,"",65357,0,0
40,1#6,1#1538-17,"TERMINI (MA-MB-FS)","26062674",0,"",65357,0,0
40,1#6,1#1538-18,"TERMINI (MA-MB-FS)","26062675",0,"",65357,0,0
40,1#6,1#1538-19,"TERMINI (MA-MB-FS)","26062676",0,"",65357,0,0
40,1#6,1#1538-20,"TERMINI (MA-MB-FS)","26062672",0,"",65357,0,0
40,1#6,1#1538-21,"TERMINI (MA-MB-FS)","26062673",0,"",65357,0,0
40,1#6,1#1538-22,"TERMINI (MA-MB-FS)","26062671",0,"",65357,0,0
A10,1#6,1#1538-23,"PRENESTINA/LARICI","26062691",0,"",51460,0,0
A01,1#43,1#1539-2,"TERMINI (MA-MB-FS)","25225420",0,"",51459,0,0
40,1#43,1#1539-3,"TERMINI (MA-MB-FS)","25225426",0,"",65357,0,0
40,1#43,1#1539-4,"TERMINI (MA-MB-FS)","25225421",0,"",65357,0,0
40,1#43,1#1539-5,"TERMINI (MA-MB-FS)","25225422",0,"",65357,0,0
40,1#43,1#1539-6,"TERMINI (MA-MB-FS)","25225423",0,"",65357,0,0
40,1#43,1#1539-7,"TERMINI (MA-MB-FS)","25225424",0,"",65357,0,0
40,1#43,1#1539-8,"TERMINI (MA-MB-FS)","25225425",0,"",65357,0,0
40,1#43,1#1539-9,"TERMINI (MA-MB-FS)","25225430",0,"",65357,0,0
40,1#43,1#1539-10,"TERMINI (MA-MB-FS)","25225431",0,"",65357,0,0
40,1#43,1#1539-11,"TERMINI (MA-MB-FS)","25225432",0,"",65357,0,0
40,1#43,1#1539-12,"TERMINI (MA-MB-FS)","25225433",0,"",65357,0,0
40,1#43,1#1539-13,"TERMINI (MA-MB-FS)","25225434",0,"",65357,0,0
40,1#43,1#1539-14,"TERMINI (MA-MB-FS)","25225427",0,"",65357,0,0
40,1#43,1#1539-15,"TERMINI (MA-MB-FS)","25225428",0,"",65357,0,0
40,1#43,1#1539-16,"TERMINI (MA-MB-FS)","25225429",0,"",65357,0,0
A10,1#43,1#1539-17,"PRENESTINA/LARICI","25225435",0,"",51460,0,0
A01,1#2,1#1540-2,"TERMINI (MA-MB-FS)","25226080",0,"",51459,0,0
40,1#2,1#1540-3,"TERMINI (MA-MB-FS)","25226081",0,"",65357,0,0
40,1#2,1#1540-4,"TERMINI (MA-MB-FS)","25226082",0,"",65357,0,0
40,1#2,1#1540-5,"TERMINI (MA-MB-FS)","25226083",0,"",65357,0,0
40,1#2,1#1540-6,"TERMINI (MA-MB-FS)","25226084",0,"",65357,0,0
40,1#2,1#1540-7,"TERMINI (MA-MB-FS)","25226085",0,"",65357,0,0
40,1#2,1#1540-8,"TERMINI (MA-MB-FS)","25226086",0,"",65357,0,0
40,1#2,1#1540-9,"TERMINI (MA-MB-FS)","25226087",0,"",65357,0,0
40,1#2,1#1540-10,"TERMINI (MA-MB-FS)","25226088",0,"",65357,0,0
40,1#2,1#1540-11,"TERMINI (MA-MB-FS)","25226089",0,"",65357,0,0
40,1#2,1#1540-12,"TERMINI (MA-MB-FS)","25226090",0,"",65357,0,0
40,1#2,1#1540-13,"TERMINI (MA-MB-FS)","25226091",0,"",65357,0,0
40,1#2,1#1540-14,"TERMINI (MA-MB-FS)","25226092",0,"",65357,0,0
40,1#2,1#1540-15,"TERMINI (MA-MB-FS)","25226093",0,"",65357,0,0
40,1#2,1#1540-16,"TERMINI (MA-MB-FS)","25226094",0,"",65357,0,0
40,1#2,1#1540-17,"TERMINI (MA-MB-FS)","25226095",0,"",65357,0,0
40,1#2,1#1540-18,"TERMINI (MA-MB-FS)","25226096",0,"",65357,0,0
A10,1#2,1#1540-19,"PRENESTINA/LARICI","25226097",0,"",51460,0,0
A01,1#6,1#1541-2,"TERMINI (MA-MB-FS)","26062692",0,"",51459,0,0
40,1#6,1#1541-3,"TERMINI (MA-MB-FS)","26062694",0,"",65357,0,0
40,1#6,1#1541-4,"TERMINI (MA-MB-FS)","26062695",0,"",65357,0,0
40,1#6,1#1541-5,"TERMINI (MA-MB-FS)","26062702",0,"",65357,0,0
40,1#6,1#1541-6,"TERMINI (MA-MB-FS)","26062703",0,"",65357,0,0
40,1#6,1#1541-7,"TERMINI (MA-MB-FS)","26062704",0,"",65357,0,0
40,1#6,1#1541-8,"TERMINI (MA-MB-FS)","26062705",0,"",65357,0,0
40,1#6,1#1541-9,"TERMINI (MA-MB-FS)","26062706",0,"",65357,0,0
40,1#6,1#1541-10,"TERMINI (MA-MB-FS)","26062707",0,"",65357,0,0
40,1#6,1#1541-11,"TERMINI (MA-MB-FS)","26062696",0,"",65357,0,0
40,1#6,1#1541-12,"TERMINI (MA-MB-FS)","26062697",0,"",65357,0,0
40,1#6,1#1541-13,"TERMINI (MA-MB-FS)","26062698",0,"",65357,0,0
40,1#6,1#1541-14,"TERMINI (MA-MB-FS)","26062699",0,"",65357,0,0
40,1#6,1#1541-15,"TERMINI (MA-MB-FS)","26062700",0,"",65357,0,0
40,1#6,1#1541-16,"TERMINI (MA-MB-FS)","26062701",0,"",65357,0,0
40,1#6,1#1541-17,"TERMINI (MA-MB-FS)","26062708",0,"",65357,0,0
40,1#6,1#1541-18,"TERMINI (MA-MB-FS)","26062693",0,"",65357,0,0
A10,1#6,1#1541-19,"PRENESTINA/LARICI","26062709",0,"",51460,0,0
A01,1#2,1#1542-2,"TERMINI (MA-MB-FS)","25226098",0,"",51459,0,0
40,1#2,1#1542-3,"TERMINI (MA-MB-FS)","25226099",0,"",65357,0,0
40,1#2,1#1542-4,"TERMINI (MA-MB-FS)","25226100",0,"",65357,0,0
40,1#2,1#1542-5,"TERMINI (MA-MB-FS)","25226101",0,"",65357,0,0
40,1#2,1#1542-6,"TERMINI (MA-MB-FS)","25226102",0,"",65357,0,0
40,1#2,1#1542-7,"TERMINI (MA-MB-FS)","25226103",0,"",65357,0,0
40,1#2,1#1542-8,"TERMINI (MA-MB-FS)","25226104",0,"",65357,0,0
40,1#2,1#1542-9,"TERMINI (MA-MB-FS)","25226106",0,"",65357,0,0
40,1#2,1#1542-10,"TERMINI (MA-MB-FS)","25226107",0,"",65357,0,0
40,1#2,1#1542-11,"TERMINI (MA-MB-FS)","25226108",0,"",65357,0,0
40,1#2,1#1542-12,"TERMINI (MA-MB-FS)","25226109",0,"",65357,0,0
40,1#2,1#1542-13,"TERMINI (MA-MB-FS)","25226110",0,"",65357,0,0
40,1#2,1#1542-14,"TERMINI (MA-MB-FS)","25226111",0,"",65357,0,0
40,1#2,1#1542-15,"TERMINI (MA-MB-FS)","25226112",0,"",65357,0,0
40,1#2,1#1542-16,"TERMINI (MA-MB-FS)","25226113",0,"",65357,0,0
40,1#2,1#1542-17,"TERMINI (MA-MB-FS)","25226117",0,"",65357,0,0
40,1#2,1#1542-18,"TERMINI (MA-MB-FS)","25226105",0,"",65357,0,0
40,1#2,1#1542-19,"TERMINI (MA-MB-FS)","25226114",0,"",65357,0,0
40,1#2,1#1542-20,"TERMINI (MA-MB-FS)","25226115",0,"",65357,0,0
40,1#2,1#1542-21,"TERMINI (MA-MB-FS)","25226116",0,"",65357,0,0
A10,1#2,1#1542-22,"PRENESTINA/LARICI","25226118",0,"",51460,0,0
A01,1#43,1#1543-2,"TERMINI (MA-MB-FS)","25225436",0,"",51459,0,0
40,1#43,1#1543-3,"TERMINI (MA-MB-FS)","25225448",0,"",65357,0,0
40,1#43,1#1543-4,"TERMINI (MA-MB-FS)","25225443",0,"",65357,0,0
40,1#43,1#1543-5,"TERMINI (MA-MB-FS)","25225444",0,"",65357,0,0
40,1#43,1#1543-6,"TERMINI (MA-MB-FS)","25225445",0,"",65357,0,0
40,1#43,1#1543-7,"TERMINI (MA-MB-FS)","25225446",0,"",65357,0,0
40,1#43,1#1543-8,"TERMINI (MA-MB-FS)","25225447",0,"",65357,0,0
40,1#43,1#1543-9,"TERMINI (MA-MB-FS)","25225440",0,"",65357,0,0
40,1#43,1#1543-10,"TERMINI (MA-MB-FS)","25225441",0,"",65357,0,0
40,1#43,1#1543-11,"TERMINI (MA-MB-FS)","25225442",0,"",65357,0,0
40,1#43,1#1543-12,"TERMINI (MA-MB-FS)","25225450",0,"",65357,0,0
40,1#43,1#1543-13,"TERMINI (MA-MB-FS)","25225451",0,"",65357,0,0
40,1#43,1#1543-14,"TERMINI (MA-MB-FS)","25225449",0,"",65357,0,0
40,1#43,1#1543-15,"TERMINI (MA-MB-FS)","25225439",0,"",65357,0,0
40,1#43,1#1543-16,"TERMINI (MA-MB-FS)","25225437",0,"",65357,0,0
40,1#43,1#1543-17,"TERMINI (MA-MB-FS)","25225438",0,"",65357,0,0
A10,1#43,1#1543-18,"PRENESTINA/LARICI","25225452",0,"",51460,0,0
A01,1#43,1#1544-2,"TERMINI (MA-MB-FS)","25225453",0,"",51459,0,0
40,1#43,1#1544-3,"TERMINI (MA-MB-FS)","25225459",0,"",65357,0,0
40,1#43,1#1544-4,"TERMINI (MA-MB-FS)","25225454",0,"",65357,0,0
40,1#43,1#1544-5,"TERMINI (MA-MB-FS)","25225455",0,"",65357,0,0
40,1#43,1#1544-6,"TERMINI (MA-MB-FS)","25225456",0,"",65357,0,0
40,1#43,1#1544-7,"TERMINI (MA-MB-FS)","25225457",0,"",65357,0,0
40,1#43,1#1544-8,"TERMINI (MA-MB-FS)","25225458",0,"",65357,0,0
40,1#43,1#1544-9,"TERMINI (MA-MB-FS)","25225462",0,"",65357,0,0
40,1#43,1#1544-10,"TERMINI (MA-MB-FS)","25225463",0,"",65357,0,0
40,1#43,1#1544-11,"TERMINI (MA-MB-FS)","25225464",0,"",65357,0,0
40,1#43,1#1544-12,"TERMINI (MA-MB-FS)","25225465",0,"",65357,0,0
40,1#43,1#1544-13,"TERMINI (MA-MB-FS)","25225466",0,"",65357,0,0
40,1#43,1#1544-14,"TERMINI (MA-MB-FS)","25225460",0,"",65357,0,0
40,1#43,1#1544-15,"TERMINI (MA-MB-FS)","25225461",0,"",65357,0,0
A10,1#43,1#1544-16,"PRENESTINA/LARICI","25225467",0,"",51460,0,0
A01,1#6,1#1545-2,"TERMINI (MA-MB-FS)","26062710",0,"",51459,0,0
40,1#6,1#1545-3,"TERMINI (MA-MB-FS)","26062728",0,"",65357,0,0
40,1#6,1#1545-4,"TERMINI (MA-MB-FS)","26062729",0,"",65357,0,0
40,1#6,1#1545-5,"TERMINI (MA-MB-FS)","26062727",0,"",65357,0,0
40,1#6,1#1545-6,"TERMINI (MA-MB-FS)","26062717",0,"",65357,0,0
40,1#6,1#1545-7,"TERMINI (MA-MB-FS)","26062718",0,"",65357,0,0
40,1#6,1#1545-8,"TERMINI (MA-MB-FS)","26062719",0,"",65357,0,0
40,1#6,1#1545-9,"TERMINI (MA-MB-FS)","26062720",0,"",65357,0,0
40,1#6,1#1545-10,"TERMINI (MA-MB-FS)","26062721",0,"",65357,0,0
40,1#6,1#1545-11,"TERMINI (MA-MB-FS)","26062722",0,"",65357,0,0
40,1#6,1#1545-12,"TERMINI (MA-MB-FS)","26062726",0,"",65357,0,0
40,1#6,1#1545-13,"TERMINI (MA-MB-FS)","26062723",0,"",65357,0,0
40,1#6,1#1545-14,"TERMINI (MA-MB-FS)","26062724",0,"",65357,0,0
40,1#6,1#1545-15,"TERMINI (MA-MB-FS)","26062725",0,"",65357,0,0
40,1#6,1#1545-16,"TERMINI (MA-MB-FS)","26062711",0,"",65357,0,0
40,1#6,1#1545-17,"TERMINI (MA-MB-FS)","26062712",0,"",65357,0,0
40,1#6,1#1545-18,"TERMINI (MA-MB-FS)","26062713",0,"",65357,0,0
40,1#6,1#1545-19,"TERMINI (MA-MB-FS)","26062714",0,"",65357,0,0
40,1#6,1#1545-20,"TERMINI (MA-MB-FS)","26062715",0,"",65357,0,0
40,1#6,1#1545-21,"TERMINI (MA-MB-FS)","26062716",0,"",65357,0,0
A10,1#6,1#1545-22,"PRENESTINA/LARICI","26062730",0,"",51460,0,0
A01,1#2,1#1546-2,"TERMINI (MA-MB-FS)","25226119",0,"",51459,0,0
40,1#2,1#1546-3,"TERMINI (MA-MB-FS)","25226123",0,"",65357,0,0
40,1#2,1#1546-4,"TERMINI (MA-MB-FS)","25226124",0,"",65357,0,0
40,1#2,1#1546-5,"TERMINI (MA-MB-FS)","25226125",0,"",65357,0,0
40,1#2,1#1546-6,"TERMINI (MA-MB-FS)","25226126",0,"",65357,0,0
40,1#2,1#1546-7,"TERMINI (MA-MB-FS)","25226127",0,"",65357,0,0
40,1#2,1#1546-8,"TERMINI (MA-MB-FS)","25226128",0,"",65357,0,0
40,1#2,1#1546-9,"TERMINI (MA-MB-FS)","25226129",0,"",65357,0,0
40,1#2,1#1546-10,"TERMINI (MA-MB-FS)","25226130",0,"",65357,0,0
40,1#2,1#1546-11,"TERMINI (MA-MB-FS)","25226131",0,"",65357,0,0
40,1#2,1#1546-12,"TERMINI (MA-MB-FS)","25226132",0,"",65357,0,0
40,1#2,1#1546-13,"TERMINI (MA-MB-FS)","25226120",0,"",65357,0,0
40,1#2,1#1546-14,"TERMINI (MA-MB-FS)","25226121",0,"",65357,0,0
40,1#2,1#1546-15,"TERMINI (MA-MB-FS)","25226122",0,"",65357,0,0
A10,1#2,1#1546-16,"PRENESTINA/LARICI","25226133",0,"",51460,0,0
A06,1#2,1#1547-2,"STAZ.NE TIBURTINA (MB)","25923477",0,"",56839,0,0
409,1#2,1#1547-3,"ARCO DI TRAVERTINO (MA)","25923486",0,"",63009,0,0
409,1#2,1#1547-4,"STAZ.NE TIBURTINA (MB)","25923487",1,"",62692,0,0
